Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,ยอดเงินยกมาจากเดือน ก.ย 2568,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,212871.55,ยอดเงินโอนข้ามเดือน,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,ยอดเงินโอนออกยกมาจากเดือน ก.ย 2568,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,8774.470000000001,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
,C,124,บ.เมกะ,3033,Studio,0,0,0,0,0,,0,,,,,0,0,,,,-,-,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-09-10 00:00:00,,,,
13,C,125,OUT,3034,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,,,0,,,6800,6800,300,,90,950,,47,1700,50,1795,3,,95,8140,,5460,2568-10-29 00:00:00,,,2568-10-29 00:00:00,k.ณรงค์ 0581083912,0,2568-09-18 00:00:00,,,,
,C,126,ฟาร์อีส,3035,Suite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-03-12 00:00:00,,,,
,C,127,แปลง2,3036,Studio,0,0,0,0,0,0,,,,,,0,0,,,,-,-,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,9/4/2568,,,,
114,C,128,ทั่วไป,3037,Studio,20,801,22,883,2,82,,,,,,60,656,6800,,,-,-,2568-11-05 00:00:00,7516,บจก. เอ็มเอส เทท 1983859190,,-,-,-,-,-,-,,-,-,-,-,-,-,,-,,-,-,-,-,-,-,13600,2568-02-25 00:00:00,2เดือน,31/4/2568,,
,C,129,แปลง2,3038,Studio,                                                                                                                                                                                                                                                                                                                                 ,,,,,,,,,,,0,0,,,,-,-,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-05-06 00:00:00,,,,
,C,130,แปลง2,3039,Studio,,,,,,,,,,,,0,0,,,,,,,,,,-,-,-,-,-,-,,-,-,-,-,-,-,,-,,-,-,-,-,-,-,0,2568-05-06 00:00:00,,,,
,C,131,ห้องตัวอย่าง,3040,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,132,ทั่วไป,3041,Studio,20,963,24,1066,4,,103,,,,,120,1030,4500,,,2568-10-28 00:00:00,5650,,,บจก. เอ็มเอส เทท 1983859190,,-,-,-,-,-,-,,-,-,-,-,-,-,,-,,-,-,-,-,-,-,9000,2568-08-02 00:00:00,,,,
,C,134,กว่างโจว,3042,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-09-20 00:00:00,,,,
16,C,135,ทั่วไป,3043,Studio,34,1861,38,1939,4,,78,,,,,120,780,6800,,,-,-,2568-11-20 00:00:00,7700,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,13600,2568-09-11 00:00:00,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,W,134,ทั่วไป,4001,Studio,40,2170,47,2521,7,,351,,,,,210,3510,6800,699,,,,2568-11-20 00:00:00,11219,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,13600,2568-09-16 00:00:00,,,,
2,W,135,ไทซิง,4002,Studio,0,0,0,0,0,,0,2568-10-28 00:00:00,บจก. เอ็มเอส เทท 1983859190,6800,6800,0,0,1096.77,,,2568-10-28 00:00:00,1096.77,,,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,13600,2568-10-27 00:00:00,,,,
,W,136,ว่าง,4003,Studio,0,0,0,0,0,0,,,,,,0,0,,,,-,-,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,137,กว่างโจว,4004,Studio,0,0,0,0,0,0,,,,,,0,0,,,,-,-,,0,,,-,-,-,-,-,-,,-,-,-,-,-,-,,-,,-,-,-,-,-,-,,2568-10-10 00:00:00,,,,
,W,138,กว่างโจว,4005,Studio,0,0,0,0,0,0,,,,,,0,0,,,,-,-,,0,,,-,-,-,-,-,-,,-,-,-,-,-,-,,-,,-,-,-,-,-,-,,2568-10-12 00:00:00,,,,
,W,139,ว่าง,4006,Studio,0,0,0,0,0,0,,,,,,0,0,,,,-,-,,0,,,-,-,-,-,-,-,,-,-,-,-,-,-,,-,,-,-,-,-,-,-,,,,,,
,W,140,ว่าง,4007,Studio,28,1551,28,1551,0,,0,,,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,141,กว่างโจว,4008,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-03-03 00:00:00,,,,
,W,142,ว่าง,4009,Studio,11,0,11,0,0,,0,,,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,W,143,ทั่วไป,4010,Studio,14,570,14,570,0,,0,2568-10-26 00:00:00,บจก. เอ็มเอส เทท 1983859190,6800,6800,0,0,1316.12,,,,,2568-11-20 00:00:00,1316.12,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,13600,2568-10-26 00:00:00,,,,
,W,144,เดลตัน,4011,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,145,เดลตัน,4012,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,146,เดลตัน,4013,Studio,,,,,,,,,,,,,,,,,2568-10-31 00:00:00,1200,,,บจก. เอ็มเอส เทท 1983859190,,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,
,W,147,เดลตัน,4014,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,148,เดลตัน,4015,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,149,เดลตัน,4016,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,150,เดลตัน,4017,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,151,เดลตัน,4018,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,152,เดลตัน,4019,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,153,เดลตัน,4020,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,154,ว่าง,4021,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,155,ไสออน,4022,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-05-17 00:00:00,,,,
,W,156,ไสออน,4023,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-05-22 00:00:00,,,,
,W,157,ไสออน,4024,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-06-22 00:00:00,,,,
,W,158,ไสออน,4025,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-06-22 00:00:00,,,,
,W,159,ไสออน,4026,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-07-01 00:00:00,,,,
,W,160,ว่าง,4027,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,161,ว่าง,4028,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
,W,162,ว่าง,4029,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
,W,163,ว่าง,4030,Studio,0,0,0,0,0,,0,,,,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,164,ว่าง,4031,Studio,0,0,0,0,0,,0,,,,,0,0,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,165,ว่าง,4032,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,166,ว่าง,4033,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
,W,167,รันเนอจี,4034,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,168,รันเนอจี,4035,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-03-05 00:00:00,,,,
,W,169,รันเนอจี,4036,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,170,รันเนอจี,4037,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,171,รันเนอจี,4038,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,172,รันเนอจี,4039,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,173,ว่าง,4040,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,174,ไชน่าสเตท,4041,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ยอดคงเหลือไปอยู่ไฟล์ไชน่าสเตท,2568-01-17 00:00:00,6 เดือน,2568-07-31 00:00:00,,
,W,175,ไชน่าสเตท,4042,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-01-17 00:00:00,6 เดือน,2568-07-31 00:00:00,,
,W,176,ไชน่าสเตท,4043,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-01-17 00:00:00,6 เดือน,2568-07-31 00:00:00,,
,W,177,ไชน่าสเตท,4044,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-01-17 00:00:00,6 เดือน,2568-07-31 00:00:00,,
,W,178,ไชน่าสเตท,4045,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-01-17 00:00:00,6 เดือน,2568-07-31 00:00:00,,
,W,179,ไชน่าสเตท,4046,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-01-17 00:00:00,6 เดือน,2568-07-31 00:00:00,,
,W,180,ไชน่าสเตท,4047,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-01-17 00:00:00,6 เดือน,2568-07-31 00:00:00,,
,W,181,ไชน่าสเตท,4048,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-01-17 00:00:00,6 เดือน,2568-07-31 00:00:00,,
,W,182,ไชน่าสเตท,4049,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-01-17 00:00:00,6 เดือน,2568-07-31 00:00:00,,
,W,183,ไชน่าสเตท,4050,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-01-17 00:00:00,6 เดือน,2568-07-31 00:00:00,,
,W,184,ออนเนอร์ส,4051,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-08-09 00:00:00,,,,
,W,185,สกายเคม,4052,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-03-05 00:00:00,2 เดือน,2568-05-31 00:00:00,,
,W,186,สกายเคม,4053,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-03-05 00:00:00,2 เดือน,2568-05-31 00:00:00,,
,W,187,คินวอง,4054,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,188,คินวอง,4055,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,189,คินวอง,4056,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,190,ไชน่าสเตท,4057,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-03-11 00:00:00,,,,
,W,191,เดลทัล,4058,Studio,,,,,,,,,,,,,,,,,,,2568-11-04 00:00:00,2500,บจก. เอ็มเอส เทท 1983859190,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,
,W,192,เดลทัล,4059,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,193,เดลทัล,4060,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,194,แปลง2,4061,Studio,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,195,แปลง2,4062,Studio,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,196,รันเนอจี,4063,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-03-08 00:00:00,,,,
4,W,197,ทั่วไป,4064,Studio,7,425,7,437,0,,12,,,,,0,120,6800,,,2568-10-30 00:00:00,6920,,,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,13600,2568-05-09 00:00:00,,,,
,W,198,ว่าง,4065,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
,W,199,เซียวเซียง,4066,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-06-20 00:00:00,,,,
,W,200,ว่าง,4067,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
,W,201,ว่าง,4068,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
,W,202,เดลทัล,4069,Studio,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,203,เดลทัล,4070,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,204,เดลทัล,4071,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,205,เดลทัล,4072,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,206,เดลตัน,4073,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,207,เดลทัล,4074,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,208,เดลทัล,4075,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,209,ว่าง,4076,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
,W,210,แปลง2,4077,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,211,ทั่วไป,4078,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2568-09-29 00:00:00,,,,
,W,212,ทั่วไป,4079,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2568-09-29 00:00:00,,,,
,W,213,ฟาร์อีส,4080,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-07-24 00:00:00,,,,
5,W,214,OUT,4081,Studio,,,,,,,,2568-10-17 00:00:00,บจก. เอ็มเอส เทท 1983859190,4500,4500,,,,,,,,,,,,4500,4500,500,,60,504,,14,430,16,493,2,,63,5564,,,,3436,2568-11-03 00:00:00,2568-11-03 00:00:00,k.ณรงค์ 0581083912,0,2568-10-17 00:00:00,,,,
,W,214,ทั่วไป,4082,Studio,12,705,12,711,0,,6,,,,,0,60,0,,,,,2568-11-20 00:00:00,60,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,W,215,OUT,4082 (2),Studio,0,0,0,0,0,,0,2568-10-24 00:00:00,บจก. เอ็มเอส เทท 1983859190,6800,6800,0,0,0,,,,,,0,,,6800,6800,500,,60,530,,12,711,14,764,2,,53,7890,,,,5710,2568-11-03 00:00:00,2568-11-03 00:00:00,k.ณรงค์ 0581083912,0,2568-10-24 00:00:00,,,,
,W,216,บายมิ่ง,4083,Studio,7,333,7,333,0,,0,,,,,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2568-10-27 00:00:00,,,,
,W,217,บายมิ่ง,4084,Studio,10,429,10,429,0,,0,,,,,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2568-10-27 00:00:00,,,,
,W,218,ว่าง,4085,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,219,ว่าง,4086,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,220,ฟาร์อีส,4087,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-07-11 00:00:00,,,,
,W,221,ฟาร์อีส,4088,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-09-19 00:00:00,,,,
,W,222,ไชน่าสเตท,4089,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
,W,223,ไชน่าสเตท,4090,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
,W,224,ไชน่าสเตท,4091,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
N,W,225,คินวอง,4092,Studio,,,,,,,,,,,,,,,605.8,,2568-10-31 00:00:00,605.8,,,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,0,2568-09-19 00:00:00,,,,
,W,226,คินวอง,4093,Studio,0,0,0,0,0,0,,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-08-11 00:00:00,,,,
,W,227,คินวอง,4094,Studio,0,0,0,0,0,0,,,,,,0,0,,,,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-08-11 00:00:00,,,,
,W,229,คินวอง,4095,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-08-11 00:00:00,,,,
7,W,230,OUT,4096,Studio,0,0,0,0,0,,0,2568-10-19 00:00:00,บจก. เอ็มเอส เทท 1983859190,6800,6800,0,0,,0,699,,0,,,บจก. เอ็มเอส เทท 1983859190,,6800,6800,500,,120,2100,,35,1847,39,2057,4,,210,9520,,,,4080,1/11/2568,2568-11-01 00:00:00,k.ณรงค์ 0581083912,0,2568-10-09 00:00:00,,,,
,W,231,ว่าง,4097,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,W,232,ว่าง,4098,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,233,ว่าง,4099,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,234,ว่าง,4100,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,W,235,ทั่วไป,4101,Studio,6,209,6,229,0,,20,2568-10-21 00:00:00,บจก. เอ็มเอส เทท 1983859190,6800,6800,0,200,2412.9,,,,,2568-11-20 00:00:00,2612.9,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,13600,2568-10-21 00:00:00,,,,
9,W,236,ทั่วไป,4102,Studio,9,230,10,280,1,,50,2568-10-21 00:00:00,บจก. เอ็มเอส เทท 1983859190,6800,6800,30,500,2851.61,,,,,2568-11-20 00:00:00,3381.61,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,13600,2568-10-19 00:00:00,,,,
,W,237,เดลทัล,4103,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,238,เดลทัล,4104,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,239,เดลทัล,4105,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,240,เดลทัล,4106,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,W,241,เดลทัล,4107,Studio,,,,,,,,,,,,,,,,560,,,,,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,W,242,ทั่วไป,4108,Studio,5,249,8,419,3,,170,,,,,90,1700,6800,,,,,2568-11-20 00:00:00,8590,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,13600,2568-09-24 00:00:00,,,,
,W,243,ชานกง,4109,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-06-01 00:00:00,,,,
,W,244,ชานกง,4110,Studio,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-06-01 00:00:00,,,,
N,W,245,ชานกง,4111,Studio,,,,,,,,,,,,,,,350,,,,2568-11-20 00:00:00,350,กสิกรไทย  คุณณรงค์ 0581083912,,,,,,,,,,,,,,,,,,,,,,,,0,2568-06-01 00:00:00,,,,
N,W,246,ชานกง,4112,Studio,0,0,0,0,0,,0,,,,,0,0,,699,,,,2568-11-20 00:00:00,699,กสิกรไทย  คุณณรงค์ 0581083912,,,,,,,,,,,,,,,,,,,,,,,,,2568-09-15 00:00:00,,,,
,W,247,ว่าง,4113,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W,248,ชานกง,4114,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-06-01 00:00:00,,,,
,W,249,คินวอง,4115,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2568-09-19 00:00:00,,,,
,W,250,คินวอง,4116,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-08-14 00:00:00,,,,
,W,251,คินวอง,4117,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-07-15 00:00:00,,,,
,W,252,คินวอง,4118,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-07-15 00:00:00,,,,
,W,253,แปลง2,4119,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-08-26 00:00:00,,,,
11,W,254,ทั่วไป,4120,Studio,8,338,16,624,8,,286,,,,,240,2860,6800,,,2568-10-28 00:00:00,9900,,,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,13600,2568-08-09 00:00:00,,,,
12,W,255,ทั่วไป,4121,Studio,12,302,17,510,5,,208,,,,,150,2080,6800,,,,,2568-11-20 00:00:00,9030,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,13600,2568-08-09 00:00:00,,,,
,W,256,เฟยจิน,4122,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-08-24 00:00:00,,,,
13,W,257,พนง.เดลทัล,4123,Studio,20,577,26,754,6,,177,,,,,180,1770,4500,699,,,,2568-11-20 00:00:00,7149,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,9000,2568-06-26 00:00:00,,,,
,W,258,แปลง2,4124,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-08-18 00:00:00,,,,
,W,259,แปลง2,4125,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-08-18 00:00:00,,,,
,W,260,แปลง2,4126,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-08-18 00:00:00,,,,
,W,261,แปลง2,4127,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-08-18 00:00:00,,,,
,W,262,กว่างโจว,4128,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2568-09-21 00:00:00,,,,
,W,263,ไสออนนน์,4129,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2568-06-01 00:00:00,,,,
14,W,264,พนง.เดลทัล,4130,Studio,11,300,13,347,2,,47,,,,,60,470,4500,,,,,2568-11-20 00:00:00,5030,บจก. เอ็มเอส เทท 1983859190,,,,,,,,,,,,,,,,,,,,,,,,9000,2568-07-01 00:00:00,,,,
,W,265,แปลง2,4131,Studio,0,0,0,0,0,,0,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2568-10-11 00:00:00,,,,
,W,266,ไชน่าสเตท,4132,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-04-18 00:00:00,,,,
,W,267,เฟยจิน,4133,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/7/2568,,,,
,W,268,เฟยจิน,4134,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568-07-18 00:00:00,,,,
